chnm,Classification,casn,Code,Testname,AC50
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_Aromatase_Inhibition,5.41746448
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_Aromatase_Inhibition_viability,95.07791657
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_CAR_Agonist,21.8008426
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_CAR_Agonist_viabillity,69.3026388
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_CAR_Antagonist,2.221343345
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_CAR_Antagonist_viability,57.02556964
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_DT40,5.707219648
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_DT40_100,4.597911072
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_DT40_657,10.98618975
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ELG1_LUC_Agonist_viability,46.29484912
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERR_Antagonist,11.14808597
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERR_viability,51.73151801
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_BLA_Agonist_ch1,96.41984495
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_BLA_Antagonist_ch1,27.41719844
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_BLA_Antagonist_ch2,11.34066751
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_BLA_Antagonist_ratio,9.642559085
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_BLA_Antagonist_viability,64.01144158
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_LUC_BG1_Agonist_Counterscreen_viability,85.5070328
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_LUC_BG1_Antagonist,77.24257053
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_LUC_BG1_Antagonist_Specificity,279.2060657
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERa_LUC_BG1_Antagonist_viability,151.622497
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERb_BLA_Agonist_ch1,60.93066139
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERb_BLA_Agonist_ratio,75.14854119
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERb_BLA_Agonist_viability,29.09220182
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERb_BLA_Antagonist_ch2,9.682885139
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERb_BLA_Antagonist_ratio,8.957631329
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ERb_BLA_Antagonist_viability,24.74751314
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ESRE_BLA_ch1,9.665475048
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ESRE_BLA_ratio,252.9822024
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_ESRE_BLA_viability,59.41047907
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_FXR_BLA_Antagonist_ch1,46.99654595
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_FXR_BLA_Antagonist_ch2,25.54928376
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_FXR_BLA_agonist_ch1,43.51510984
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_FXR_BLA_agonist_ratio,20.31541065
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_FXR_BLA_agonist_viability,52.99609774
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_FXR_BLA_antagonist_ratio,37.29854375
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_FXR_BLA_antagonist_viability,25.61052515
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_GR_BLA_Agonist_ch1,36.52026697
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_GR_BLA_Agonist_ratio,72.79014283
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_GR_BLA_Antagonist_ch2,15.3173704
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_GR_BLA_Antagonist_ratio,7.006520337
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_GR_BLA_Antagonist_viability,41.25873402
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_H2AX_HTRF_CHO_Agonist_ch2,7.68424668
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_H2AX_HTRF_CHO_Agonist_ratio,120.1294005
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_H2AX_HTRF_CHO_viability,159.3015297
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_HRE_BLA_Agonist_ch1,33.16808924
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_HRE_BLA_Agonist_ratio,45.66669424
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_HRE_BLA_Agonist_viability,45.47885579
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_HSE_BLA_agonist_ch1,45.58746952
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_HSE_BLA_agonist_ch2,58.70540853
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_HSE_BLA_agonist_ratio,22.44911887
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_HSE_BLA_agonist_viability,34.77874846
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_MMP_ratio_down,63.32031998
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_MMP_rhodamine,72.84427937
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_MMP_viability,165.2214521
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_NFkB_BLA_agonist_ch1,22.69776489
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_NFkB_BLA_agonist_ratio,30.72461538
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_NFkB_BLA_agonist_viability,25.19761735
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PGC_ERR_Antagonist,10.45000004
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PGC_ERR_viability,50.77065403
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARd_BLA_Agonist_viability,37.92409809
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARd_BLA_Antagonist_ch2,45.79780945
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARd_BLA_agonist_ch1,57.45472137
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARd_BLA_agonist_ratio,82.84275586
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARd_BLA_antagonist_ratio,25.77521131
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARd_BLA_antagonist_viability,61.67693511
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARg_BLA_Agonist_ch1,76.59658314
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARg_BLA_Agonist_ratio,85.32622656
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARg_BLA_Antagonist_ch2,21.54801495
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARg_BLA_antagonist_ratio,4.737579708
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_PPARg_BLA_antagonist_viability,26.39458972
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RAR_LUC_Antagonist,33.11252134
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RORg_LUC_CHO_Antagonist,6.004620625
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RORg_LUC_CHO_Antagonist_viability,80.27816956
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_FLO_08hr_viability,39.79627124
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_FLO_16hr_viability,36.73247555
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_FLO_24hr_viability,33.54452558
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_FLO_32hr_viability,32.18944119
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_FLO_40hr_viability,32.03507523
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_GLO_08hr_viability,18.39422606
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_GLO_16hr_viability,6.807506396
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_GLO_24hr_viability,7.275940987
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_GLO_32hr_viability,7.200955348
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEK293_GLO_40hr_viability,6.901639496
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_FLO_08hr_viability,34.64247856
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_FLO_16hr_ctrl_viability,30.85263008
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_FLO_24hr_viability,22.93512887
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,22.20928233
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,23.01278372
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability,35.01978905
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_GLO_08hr_ctrl_viability,28.85480518
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_GLO_16hr_ctrl_viability,25.93334327
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_GLO_24hr_ctrl_viability,23.83560021
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_GLO_32hr_ctrl_viability,23.0653089
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RT_HEPG2_GLO_40hr_viability,23.74198579
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RXR_BLA_Agonist_ch1,80.467454
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_RXR_BLA_Agonist_viability,67.61983554
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_SSH_3T3_GLI3_Agonist_viability,16.07291263
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_SSH_3T3_GLI3_Antagonist,11.20191771
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_SSH_3T3_GLI3_Antagonist_viability,29.45498896
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_TR_LUC_GH3_Antagonist,3.414561557
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_TR_LUC_GH3_Antagonist_viability,5.206900481
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_TSHR_Antagonist_ratio,82.21623876
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_TSHR_HTRF_Antagonist_ch1,75.46760851
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_VDR_BLA_Agonist_viability,26.94154726
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_VDR_BLA_Antagonist_ch2,36.53256839
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_VDR_BLA_antagonist_ratio,36.19676513
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_VDR_BLA_antagonist_viability,54.17601632
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p1_ch1,79.83027831
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p1_ratio,18.04860278
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p1_viability,74.79383222
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p2_ch1,56.62669102
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p2_ch2,25.76570772
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p2_ratio,59.78582982
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p2_viability,55.13158423
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p3_ch1,66.13150305
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p3_ratio,73.70747542
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p3_viability,70.79622062
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p4_ch1,26.50019626
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p4_ratio,12.32734068
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p4_viability,35.25031122
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p5_ch1,71.39061491
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p5_ratio,73.62337313
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,TOX21_p53_BLA_p5_viability,73.63698666
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,Tanguay_ZF_120hpf_AXIS_up,36.44263236
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,Tanguay_ZF_120hpf_ActivityScore,189.7365226
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,Tanguay_ZF_120hpf_JAW_up,3.30751941
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,Tanguay_ZF_120hpf_PE_up,7.216416633
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,Tanguay_ZF_120hpf_SOMI_up,55.66254586
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,Tanguay_ZF_120hpf_TR_up,20.31337828
clotrimazole,LessDILIDrugs,23593-75-1,C23593751,Tanguay_ZF_120hpf_YSE_up,17.63839223
warfarin,LessDILIDrugs,81-81-2,C81812,ACEA_AR_agonist_AUC_viability,48.46900565
warfarin,LessDILIDrugs,81-81-2,C81812,ACEA_AR_antagonist_80hr,79.39326696
warfarin,LessDILIDrugs,81-81-2,C81812,ACEA_AR_antagonist_AUC_viability,56.0377112
warfarin,LessDILIDrugs,81-81-2,C81812,ATG_HIF1a_CIS_dn,4.402020751
warfarin,LessDILIDrugs,81-81-2,C81812,ATG_NRF2_ARE_CIS_up,38.16838918
warfarin,LessDILIDrugs,81-81-2,C81812,ATG_PPARg_TRANS_up,28.93272266
warfarin,LessDILIDrugs,81-81-2,C81812,ATG_PPRE_CIS_up,53.9212867
warfarin,LessDILIDrugs,81-81-2,C81812,ATG_PXRE_CIS_up,65.18223932
warfarin,LessDILIDrugs,81-81-2,C81812,BSK_LPS_TNFa_up,0.87693294
warfarin,LessDILIDrugs,81-81-2,C81812,NHEERL_ZF_144hpf_TERATOSCORE_up,48.62997075
warfarin,LessDILIDrugs,81-81-2,C81812,NVS_NR_hPPARg,35.19289679
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_MMP_fitc,20.20283285
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_MMP_ratio_down,25.2534924
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_MMP_rhodamine,29.24583836
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_PPARg_BLA_Agonist_ch2,3.287832621
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_PPARg_BLA_Agonist_ratio,7.965904795
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_RT_HEK293_FLO_08hr_viability,25.72062143
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_RT_HEK293_FLO_24hr_viability,25.45905806
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_RT_HEK293_FLO_32hr_viability,25.60923157
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_SSH_3T3_GLI3_Antagonist,35.99363439
warfarin,LessDILIDrugs,81-81-2,C81812,TOX21_SSH_3T3_GLI3_Antagonist_viability,68.81527691
erythromycin,MostDILI Drugs,114-07-8,C114078,ATG_HIF1a_CIS_dn,33.03367246
erythromycin,MostDILI Drugs,114-07-8,C114078,NVS_TR_rAdoT,6.445016918
erythromycin,MostDILI Drugs,114-07-8,C114078,TOX21_RT_HEPG2_FLO_16hr_ctrl_viability,0.32958995
erythromycin,MostDILI Drugs,114-07-8,C114078,TOX21_SSH_3T3_GLI3_Agonist_viability,9.286015261
erythromycin,MostDILI Drugs,114-07-8,C114078,TOX21_SSH_3T3_GLI3_Antagonist,31.99815241
erythromycin,MostDILI Drugs,114-07-8,C114078,TOX21_SSH_3T3_GLI3_Antagonist_viability,31.14923476
fluconazole,MostDILI Drugs,86386-73-4,C86386734,ACEA_AR_agonist_AUC_viability,270.2707453
fluconazole,MostDILI Drugs,86386-73-4,C86386734,ATG_HNF4a_TRANS_dn,31.70167911
fluconazole,MostDILI Drugs,86386-73-4,C86386734,NVS_ADME_hCYP2C19,1.409974371
primidone,NoDILI Drugs,125-33-7,C125337,ATG_ERE_CIS_up,51.68571538
primidone,NoDILI Drugs,125-33-7,C125337,ATG_LXRb_TRANS_up,5.719657075
atenolol,LessDILIDrugs,29122-68-7,C29122687,ATG_ERE_CIS_up,71.40089745
atenolol,LessDILIDrugs,29122-68-7,C29122687,ATG_M_19_TRANS_up,3.575051857
atenolol,LessDILIDrugs,29122-68-7,C29122687,ATG_NRF2_ARE_CIS_up,61.63798178
folic acid,NoDILI Drugs,59-30-3,C59303,ACEA_AR_agonist_AUC_viability,21.64881988
folic acid,NoDILI Drugs,59-30-3,C59303,ACEA_AR_antagonist_AUC_viability,35.36292417
folic acid,NoDILI Drugs,59-30-3,C59303,ATG_MRE_CIS_dn,0.654889554
folic acid,NoDILI Drugs,59-30-3,C59303,ATG_M_19_TRANS_up,0.076606239
folic acid,NoDILI Drugs,59-30-3,C59303,ATG_PXRE_CIS_dn,0.654823508
folic acid,NoDILI Drugs,59-30-3,C59303,ATG_VDRE_CIS_dn,0.511564041
folic acid,NoDILI Drugs,59-30-3,C59303,NCCT_TPO_AUR_dn,22.87173328
folic acid,NoDILI Drugs,59-30-3,C59303,NCCT_TPO_GUA_dn,2.165331451
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_hCK1D,15.55683683
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_hGSK3b,36.7434502
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_hMAPKAPK2,28.86712469
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_hPPP1CA,15.25408384
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_hPTPN11,30.7535257
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_hPTPN14,18.65904552
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_hPTPN4,40.9734099
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_hPTPRC,22.0755354
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_ENZ_oCOX1,11.77558026
folic acid,NoDILI Drugs,59-30-3,C59303,NVS_NR_hRARa_Agonist,19.77384589
folic acid,NoDILI Drugs,59-30-3,C59303,TOX21_DT40_657,59.10911203
folic acid,NoDILI Drugs,59-30-3,C59303,TOX21_ERa_LUC_BG1_Agonist,43.40278645
folic acid,NoDILI Drugs,59-30-3,C59303,TOX21_RXR_BLA_Agonist_ch2,37.49256052
folic acid,NoDILI Drugs,59-30-3,C59303,TOX21_VDR_BLA_agonist_ch2,36.60014665
folic acid,NoDILI Drugs,59-30-3,C59303,TOX21_VDR_BLA_agonist_ratio,45.24910239
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_Ahr_CIS_up,55.16770604
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_BRE_CIS_up,96.79202006
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_ERE_CIS_up,13.96667658
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_ERa_TRANS_up,30.91626135
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_NF_kB_CIS_dn,1.421210703
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_NRF2_ARE_CIS_up,163.2288289
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_PPARg_TRANS_up,5.71769263
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_PPRE_CIS_up,33.78045502
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_PXRE_CIS_up,3.826177735
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_PXR_TRANS_up,4.921441812
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_RORE_CIS_up,48.02967663
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_RXRb_TRANS_up,12.90801384
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_SREBP_CIS_up,0.202402946
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,ATG_p53_CIS_up,20.81031551
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_ARE_BLA_agonist_ratio,100.1781298
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_AR_BLA_Antagonist_ch1,13.51606006
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_AR_BLA_Antagonist_ch2,11.68508654
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_AR_BLA_Antagonist_ratio,14.70329982
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_AR_BLA_Antagonist_viability,4.181439526
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_AhR_LUC_Agonist,65.14287152
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_Aromatase_Inhibition,1.50249373
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_DT40,8.395158331
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_DT40_100,8.484347794
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_DT40_657,3.180731042
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_ERR_Agonist,2.208397546
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_ERb_BLA_Agonist_viability,12.47565158
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_ERb_BLA_Antagonist_ch1,23.03355504
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_ERb_BLA_Antagonist_ratio,29.91043538
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_ERb_BLA_Antagonist_viability,8.412523396
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_GR_BLA_Antagonist_ratio,2.124342363
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_HRE_BLA_Agonist_viability,204.1454499
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_PGC_ERR_Antagonist,43.51256055
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_PPARg_BLA_Antagonist_ch1,21.34970675
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_PPARg_BLA_Antagonist_ch2,32.7732895
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_PPARg_BLA_antagonist_ratio,23.19388152
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RAR_LUC_Antagonist,43.58391957
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RORg_LUC_CHO_Antagonist,0.388536324
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RORg_LUC_CHO_Antagonist_viability,2.15493553
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEK293_FLO_00hr_viability,25.58638954
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEK293_FLO_08hr_viability,25.65854513
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEK293_FLO_16hr_viability,25.70337344
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEK293_FLO_32hr_viability,25.79904589
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEK293_FLO_40hr_viability,25.99637832
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEPG2_FLO_08hr_viability,0.002913018
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEPG2_FLO_24hr_viability,6.180777366
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,5.774593906
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,3.955613542
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RT_HEPG2_GLO_40hr_viability,7.262866129
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_RXR_BLA_Agonist_viability,19.06523069
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_SSH_3T3_GLI3_Antagonist,10.7676418
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_TR_LUC_GH3_Antagonist,45.26664091
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_p53_BLA_p1_ch1,66.36938492
fluvastatin,LessDILIDrugs,93957-54-1,C93957541,TOX21_p53_BLA_p5_ch1,73.8204677
etoposide,LessDILIDrugs,33419-42-0,C33419420,ACEA_ER_AUC_viability,16.56229184
etoposide,LessDILIDrugs,33419-42-0,C33419420,ATG_NRF1_CIS_dn,31.77425487
etoposide,LessDILIDrugs,33419-42-0,C33419420,ATG_NRF2_ARE_CIS_dn,63.19412638
etoposide,LessDILIDrugs,33419-42-0,C33419420,ATG_PXRE_CIS_dn,31.15288921
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_AP1_BLA_Agonist_ch1,55.3190864
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_AP1_BLA_Agonist_ch2,21.94793316
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_AP1_BLA_Agonist_ratio,20.36260081
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_AP1_BLA_Agonist_viability,65.60452097
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_ARE_BLA_Agonist_ch2,53.92363494
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_ARE_BLA_agonist_ratio,64.6490366
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_AR_BLA_Antagonist_ch1,59.00332498
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_AR_BLA_Antagonist_ch2,0.937100347
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_AR_BLA_Antagonist_ratio,1.266455299
etoposide,LessDILIDrugs,33419-42-0,C33419420,TOX21_AR_BLA_Antagonist_viability,3.001149594
